product_id,product_name,category,segment,size,color,price,cogs,gross_profit,margin_rate
2051,UrbanVN UE-11,Streetwear,Performance,XL,black,9008.37,6208.57,2799.8,0.3108
2052,UrbanVN UE-12,Streetwear,Performance,S,orange,9086.84,7847.4,1239.44,0.1364
2053,UrbanVN UE-13,Streetwear,Performance,M,blue,4015.52,2068.4,1947.12,0.4849
2054,UrbanVN UE-14,Streetwear,Performance,L,white,7071.6,6718.02,353.58,0.05
2055,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.1,6878.1,362.0,0.05
2056,UrbanVN UE-16,Streetwear,Performance,S,green,3991.45,3791.87,199.58,0.05
2057,UrbanVN UE-17,Streetwear,Performance,M,silver,5726.07,5053.26,672.81,0.1175
2058,UrbanVN UE-18,Streetwear,Performance,L,pink,3259.52,1700.49,1559.03,0.4783
2059,UrbanVN UE-19,Streetwear,Performance,XL,yellow,26.92,16.22,10.7,0.3975
2060,UrbanVN UE-20,Streetwear,Performance,S,red,4438.99,2234.59,2204.4,0.4966
2061,UrbanVN UE-21,Streetwear,Performance,M,black,4375.12,4156.36,218.76,0.05
2062,UrbanVN UE-22,Streetwear,Performance,L,orange,23.97,13.59,10.38,0.433
2063,UrbanVN UE-23,Streetwear,Performance,XL,blue,27.09,15.64,11.45,0.4227
2064,UrbanVN UE-24,Streetwear,Performance,S,white,6479.72,5307.54,1172.18,0.1809
2065,UrbanVN UE-25,Streetwear,Performance,M,purple,47.76,26.36,21.4,0.4481
2148,PhoenixWear UE-01,Streetwear,Performance,S,pink,7739.01,4210.02,3528.99,0.456
2149,PhoenixWear UE-02,Streetwear,Performance,M,yellow,5228.37,4966.95,261.42,0.05
2150,PhoenixWear UE-03,Streetwear,Performance,L,red,5932.95,4969.43,963.52,0.1624
2151,PhoenixWear UE-04,Streetwear,Performance,XL,black,6235.61,4723.48,1512.13,0.2425
2152,PhoenixWear UE-05,Streetwear,Performance,S,orange,37.77,24.23,13.54,0.3585
2153,PhoenixWear UE-06,Streetwear,Performance,M,blue,6751.03,6413.48,337.55,0.05
2154,PhoenixWear UE-07,Streetwear,Performance,L,white,10009.1,5308.83,4700.27,0.4696
2155,PhoenixWear UE-08,Streetwear,Performance,XL,purple,7564.62,3894.27,3670.35,0.4852
2156,PhoenixWear UE-09,Streetwear,Performance,S,green,26.79,15.05,11.74,0.4382
2157,PhoenixWear UE-10,Streetwear,Performance,M,silver,5480.37,3292.61,2187.76,0.3992
2158,PhoenixWear UE-11,Streetwear,Performance,L,pink,40.66,24.71,15.95,0.3923
2159,PhoenixWear UE-12,Streetwear,Performance,XL,yellow,5663.07,4892.33,770.74,0.1361
2160,PhoenixWear UE-13,Streetwear,Performance,S,red,34.43,19.88,14.55,0.4226
2161,PhoenixWear UE-14,Streetwear,Performance,M,black,6821.85,5840.87,980.98,0.1438
2162,PhoenixWear UE-15,Streetwear,Performance,L,orange,48.79,29.54,19.25,0.3945
2163,PhoenixWear UE-16,Streetwear,Performance,XL,blue,8504.37,7320.56,1183.81,0.1392
2164,PhoenixWear UE-17,Streetwear,Performance,S,white,4574.5,2482.58,2091.92,0.4573
2165,PhoenixWear UE-18,Streetwear,Performance,M,purple,7994.64,6223.83,1770.81,0.2215
2166,PhoenixWear UE-19,Streetwear,Performance,L,green,7559.37,4870.5,2688.87,0.3557
2167,PhoenixWear UE-20,Streetwear,Performance,XL,silver,6928.53,6582.1,346.43,0.05
2168,PhoenixWear UE-21,Streetwear,Performance,S,pink,5039.37,4227.53,811.84,0.1611
2169,PhoenixWear UE-22,Streetwear,Performance,M,yellow,6603.96,3515.95,3088.01,0.4676
2170,PhoenixWear UE-23,Streetwear,Performance,L,red,8441.37,5207.48,3233.89,0.3831
2327,VietMotion UE-01,Streetwear,Performance,XL,silver,7343.28,6976.11,367.17,0.05
2328,VietMotion UE-02,Streetwear,Performance,S,pink,4409.37,4087.93,321.44,0.0729
2329,VietMotion UE-03,Streetwear,Performance,M,yellow,25.01,15.38,9.63,0.385
2330,VietMotion UE-04,Streetwear,Performance,L,red,8976.87,5674.28,3302.59,0.3679
2331,VietMotion UE-05,Streetwear,Performance,XL,black,7365.66,6671.82,693.84,0.0942
2332,VietMotion UE-06,Streetwear,Performance,S,orange,5799.63,4554.45,1245.18,0.2147
2333,VietMotion UE-07,Streetwear,Performance,M,blue,29.05,18.39,10.66,0.367
2334,VietMotion UE-08,Streetwear,Performance,L,white,4289.18,2661.44,1627.74,0.3795
2335,VietMotion UE-09,Streetwear,Performance,XL,purple,28.31,16.15,12.16,0.4295
2336,VietMotion UE-10,Streetwear,Performance,S,green,8688.96,8254.52,434.44,0.05
2337,VietMotion UE-11,Streetwear,Performance,M,silver,5033.7,3153.61,1880.09,0.3735
2338,VietMotion UE-12,Streetwear,Performance,L,pink,18.44,10.16,8.28,0.449
2339,VietMotion UE-13,Streetwear,Performance,XL,yellow,37.28,21.01,16.27,0.4364
2340,VietMotion UE-14,Streetwear,Performance,S,red,5543.37,5210.77,332.6,0.06
2341,VietMotion UE-15,Streetwear,Performance,M,black,5457.51,5184.63,272.88,0.05
2342,VietMotion UE-16,Streetwear,Performance,L,orange,36.76,23.53,13.23,0.3599
2343,VietMotion UE-17,Streetwear,Performance,XL,blue,5703.51,4446.46,1257.05,0.2204
2344,VietMotion UE-18,Streetwear,Performance,S,white,33.18,21.15,12.03,0.3626
2345,VietMotion UE-19,Streetwear,Performance,M,purple,5244.73,4313.27,931.46,0.1776
2346,VietMotion UE-20,Streetwear,Performance,L,green,30.15,18.38,11.77,0.3904
2347,VietMotion UE-21,Streetwear,Performance,XL,silver,18.8,11.47,7.33,0.3899
2348,VietMotion UE-22,Streetwear,Performance,S,pink,9921.93,6549.46,3372.47,0.3399
2349,VietMotion UE-23,Streetwear,Performance,M,yellow,27.99,17.25,10.74,0.3837
2350,VietMotion UE-24,Streetwear,Performance,L,red,4649.9,4417.4,232.5,0.05
2351,VietMotion UE-25,Streetwear,Performance,XL,black,28.87,16.39,12.48,0.4323
2352,VietMotion UE-26,Streetwear,Performance,S,orange,4441.32,3680.97,760.35,0.1712
280,LotusWear UE-01,Streetwear,Performance,S,red,12596.85,11967.01,629.84,0.05
281,LotusWear UE-02,Streetwear,Performance,M,black,15746.85,8750.52,6996.33,0.4443
282,LotusWear UE-03,Streetwear,Performance,L,orange,14486.85,12008.15,2478.7,0.1711
283,LotusWear UE-04,Streetwear,Performance,XL,blue,24.02,15.41,8.61,0.3585
284,LotusWear UE-05,Streetwear,Performance,S,white,31.05,18.38,12.67,0.4081
285,LotusWear UE-06,Streetwear,Performance,M,purple,38.92,22.9,16.02,0.4116
286,LotusWear UE-07,Streetwear,Performance,L,green,70.42,42.39,28.03,0.398
287,LotusWear UE-08,Streetwear,Performance,XL,silver,35.51,19.7,15.81,0.4452
288,LotusWear UE-09,Streetwear,Performance,S,pink,36.71,20.8,15.91,0.4334
289,LotusWear UE-10,Streetwear,Performance,M,yellow,10606.05,10075.75,530.3,0.05
290,LotusWear UE-11,Streetwear,Performance,L,red,32.14,20.05,12.09,0.3762
291,LotusWear UE-12,Streetwear,Performance,XL,black,9887.85,9393.46,494.39,0.05
292,LotusWear UE-13,Streetwear,Performance,S,orange,8269.87,7282.45,987.42,0.1194
293,LotusWear UE-14,Streetwear,Performance,M,blue,8405.19,6159.33,2245.86,0.2672
294,LotusWear UE-15,Streetwear,Performance,L,white,9446.85,8663.71,783.14,0.0829
295,LotusWear UE-16,Streetwear,Performance,XL,purple,12596.85,8588.53,4008.32,0.3182
296,LotusWear UE-17,Streetwear,Performance,S,green,27716.85,14598.46,13118.39,0.4733
297,LotusWear UE-18,Streetwear,Performance,M,silver,8483.48,6521.25,1962.23,0.2313
298,LotusWear UE-19,Streetwear,Performance,L,pink,15.37,8.58,6.79,0.4418
299,LotusWear UE-20,Streetwear,Performance,XL,yellow,8584.02,4506.61,4077.41,0.475
300,LotusWear UE-21,Streetwear,Performance,S,red,9320.85,6524.6,2796.25,0.3
301,LotusWear UE-22,Streetwear,Performance,M,black,32.77,20.0,12.77,0.3897
302,LotusWear UE-23,Streetwear,Performance,L,orange,33.92,19.49,14.43,0.4254
303,LotusWear UE-24,Streetwear,Performance,XL,blue,88.7,52.24,36.46,0.411
304,LotusWear UE-25,Streetwear,Performance,S,white,11204.15,7121.36,4082.79,0.3644
305,LotusWear UE-26,Streetwear,Performance,M,purple,18589.78,11094.38,7495.4,0.4032
306,LotusWear UE-27,Streetwear,Performance,L,green,14648.61,7768.16,6880.45,0.4697
307,LotusWear UE-28,Streetwear,Performance,XL,silver,13856.85,8174.16,5682.69,0.4101
308,LotusWear UE-29,Streetwear,Performance,S,pink,15162.95,10231.96,4930.99,0.3252
309,LotusWear UE-30,Streetwear,Performance,M,yellow,40950.0,30319.38,10630.62,0.2596
310,LotusWear UE-31,Streetwear,Performance,L,red,11336.85,10173.69,1163.16,0.1026
311,LotusWear UE-32,Streetwear,Performance,XL,black,7633.68,6058.09,1575.59,0.2064
312,LotusWear UE-33,Streetwear,Performance,S,orange,9320.85,8854.81,466.04,0.05
313,LotusWear UE-34,Streetwear,Performance,M,blue,9131.85,5436.19,3695.66,0.4047
314,LotusWear UE-35,Streetwear,Performance,L,white,30.66,17.75,12.91,0.4211
315,LotusWear UE-36,Streetwear,Performance,XL,purple,37.36,21.88,15.48,0.4143
316,LotusWear UE-37,Streetwear,Performance,S,green,32.66,20.31,12.35,0.3781
317,LotusWear UE-38,Streetwear,Performance,M,silver,20.75,12.03,8.72,0.4202
318,LotusWear UE-39,Streetwear,Performance,L,pink,10553.85,5995.64,4558.21,0.4319
319,LotusWear UE-40,Streetwear,Performance,XL,yellow,13226.85,10914.8,2312.05,0.1748
320,LotusWear UE-41,Streetwear,Performance,S,red,52.31,31.73,20.58,0.3934
321,LotusWear UE-42,Streetwear,Performance,M,black,11235.5,10673.73,561.77,0.05
322,LotusWear UE-43,Streetwear,Performance,L,orange,8816.85,7946.63,870.22,0.0987
323,LotusWear UE-44,Streetwear,Performance,XL,blue,9450.0,6288.98,3161.02,0.3345
324,LotusWear UE-45,Streetwear,Performance,S,white,13905.65,7827.49,6078.16,0.4371
325,LotusWear UE-46,Streetwear,Performance,M,purple,6645.98,4429.54,2216.44,0.3335
326,LotusWear UE-47,Streetwear,Performance,L,green,8344.35,5868.58,2475.77,0.2967
327,LotusWear UE-48,Streetwear,Performance,XL,silver,14014.35,13313.63,700.72,0.05
328,LotusWear UE-49,Streetwear,Performance,S,pink,44.74,26.73,18.01,0.4025
329,LotusWear UE-50,Streetwear,Performance,M,yellow,45.44,28.01,17.43,0.3836
330,LotusWear UE-51,Streetwear,Performance,L,red,6926.85,6520.94,405.91,0.0586
331,LotusWear UE-52,Streetwear,Performance,XL,black,11147.85,10590.46,557.39,0.05
332,LotusWear UE-53,Streetwear,Performance,S,orange,11613.77,9075.0,2538.77,0.2186
333,LotusWear UE-54,Streetwear,Performance,M,blue,9807.47,8751.21,1056.26,0.1077
334,LotusWear UE-55,Streetwear,Performance,L,white,25196.85,23937.01,1259.84,0.05
335,LotusWear UE-56,Streetwear,Performance,XL,purple,10391.85,9872.26,519.59,0.05
336,LotusWear UE-57,Streetwear,Performance,S,green,11336.85,10770.01,566.84,0.05
337,LotusWear UE-58,Streetwear,Performance,M,silver,18896.85,11857.77,7039.08,0.3725
338,LotusWear UE-59,Streetwear,Performance,L,pink,17636.85,11541.55,6095.3,0.3456
339,LotusWear UE-60,Streetwear,Performance,XL,yellow,9215.85,6827.1,2388.75,0.2592
340,LotusWear UE-61,Streetwear,Performance,S,red,23.02,14.82,8.2,0.3562
341,LotusWear UE-62,Streetwear,Performance,M,black,5011.65,4215.8,795.85,0.1588
342,LotusWear UE-63,Streetwear,Performance,L,orange,8412.98,7352.1,1060.88,0.1261
343,LotusWear UE-64,Streetwear,Performance,XL,blue,58.04,36.17,21.87,0.3768
344,LotusWear UE-65,Streetwear,Performance,S,white,18.9,10.8,8.1,0.4286
345,LotusWear UE-66,Streetwear,Performance,M,purple,41.88,23.16,18.72,0.447
346,LotusWear UE-67,Streetwear,Performance,L,green,12596.85,11967.01,629.84,0.05
347,LotusWear UE-68,Streetwear,Performance,XL,silver,40950.0,38902.5,2047.5,0.05
348,LotusWear UE-69,Streetwear,Performance,S,pink,7556.85,5611.72,1945.13,0.2574
349,LotusWear UE-70,Streetwear,Performance,M,yellow,6296.85,5735.17,561.68,0.0892
350,LotusWear UE-71,Streetwear,Performance,L,red,6949.76,6602.27,347.49,0.05
351,LotusWear UE-72,Streetwear,Performance,XL,black,14045.85,8674.72,5371.13,0.3824
352,LotusWear UE-73,Streetwear,Performance,S,orange,12596.85,11250.25,1346.6,0.1069
353,LotusWear UE-74,Streetwear,Performance,M,blue,20786.85,15267.94,5518.91,0.2655
354,LotusWear UE-75,Streetwear,Performance,L,white,13924.6,13228.37,696.23,0.05
355,LotusWear UE-76,Streetwear,Performance,XL,purple,5576.85,2954.62,2622.23,0.4702
356,LotusWear UE-77,Streetwear,Performance,S,green,5234.41,4911.45,322.96,0.0617
357,LotusWear UE-78,Streetwear,Performance,M,silver,79.53,45.83,33.7,0.4237
358,LotusWear UE-79,Streetwear,Performance,L,pink,22.28,13.58,8.7,0.3905
359,LotusWear UE-80,Streetwear,Performance,XL,yellow,13730.85,13044.31,686.54,0.05
360,LotusWear UE-81,Streetwear,Performance,S,red,9338.85,6702.49,2636.36,0.2823
361,LotusWear UE-82,Streetwear,Performance,M,black,5023.15,3094.26,1928.89,0.384
362,LotusWear UE-83,Streetwear,Performance,L,orange,8816.85,4773.44,4043.41,0.4586
363,LotusWear UE-84,Streetwear,Performance,XL,blue,26.4,14.66,11.74,0.4447
364,LotusWear UE-85,Streetwear,Performance,S,white,14297.85,8923.29,5374.56,0.3759
365,LotusWear UE-86,Streetwear,Performance,M,purple,7556.85,4276.42,3280.43,0.4341
366,LotusWear UE-87,Streetwear,Performance,L,green,9131.85,6334.76,2797.09,0.3063
367,LotusWear UE-88,Streetwear,Performance,XL,silver,9257.85,8448.71,809.14,0.0874
368,LotusWear UE-89,Streetwear,Performance,S,pink,9257.85,7730.3,1527.55,0.165
369,LotusWear UE-90,Streetwear,Performance,M,yellow,10489.21,9695.18,794.03,0.0757
370,LotusWear UE-91,Streetwear,Performance,L,red,6485.85,3774.76,2711.09,0.418
371,LotusWear UE-92,Streetwear,Performance,XL,black,9446.85,8974.51,472.34,0.05
372,LotusWear UE-93,Streetwear,Performance,S,orange,11966.85,6104.29,5862.56,0.4899
373,LotusWear UE-94,Streetwear,Performance,M,blue,4532.85,3197.47,1335.38,0.2946
374,LotusWear UE-95,Streetwear,Performance,L,white,34.46,20.66,13.8,0.4005
375,LotusWear UE-96,Streetwear,Performance,XL,purple,9362.19,7022.58,2339.61,0.2499
376,LotusWear UE-97,Streetwear,Performance,S,green,27.07,16.51,10.56,0.3901
377,LotusWear UE-98,Streetwear,Performance,M,silver,17.81,10.39,7.42,0.4166
378,LotusWear UE-99,Streetwear,Performance,L,pink,9446.85,5805.09,3641.76,0.3855
379,LotusWear UE-00,Streetwear,Performance,XL,yellow,6296.85,5142.01,1154.84,0.1834
380,LotusWear UE-01,Streetwear,Performance,S,red,34.04,21.34,12.7,0.3731
381,LotusWear UE-02,Streetwear,Performance,M,black,21.65,12.14,9.51,0.4393
382,LotusWear UE-03,Streetwear,Performance,L,orange,11147.85,10315.11,832.74,0.0747
383,LotusWear UE-04,Streetwear,Performance,XL,blue,7286.85,6664.55,622.3,0.0854
384,LotusWear UE-05,Streetwear,Performance,S,white,12596.85,10771.57,1825.28,0.1449
385,LotusWear UE-06,Streetwear,Performance,M,purple,8816.85,7770.29,1046.56,0.1187
386,LotusWear UE-07,Streetwear,Performance,L,green,5761.35,3392.28,2369.07,0.4112
396,SaigonFlex UM-01,Streetwear,Balanced,S,green,11028.43,10091.01,937.42,0.085
397,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17955.92,17058.12,897.8,0.05
398,SaigonFlex UM-03,Streetwear,Balanced,L,pink,18902.08,15269.1,3632.98,0.1922
399,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,40.02,22.31,17.71,0.4425
400,SaigonFlex UM-05,Streetwear,Balanced,S,red,9886.8,7227.25,2659.55,0.269
401,SaigonFlex UM-06,Streetwear,Balanced,M,black,11384.1,10814.9,569.2,0.05
402,SaigonFlex UM-07,Streetwear,Balanced,L,orange,12352.4,11202.39,1150.01,0.0931
403,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,13752.81,7730.45,6022.36,0.4379
404,SaigonFlex UM-09,Streetwear,Balanced,S,white,22378.45,17936.33,4442.12,0.1985
405,SaigonFlex UM-10,Streetwear,Balanced,M,purple,22994.37,14155.33,8839.04,0.3844
406,SaigonFlex UM-11,Streetwear,Balanced,L,green,23003.53,15607.9,7395.63,0.3215
407,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,19779.23,18790.27,988.96,0.05
408,SaigonFlex UM-13,Streetwear,Balanced,S,pink,16386.07,15566.76,819.31,0.05
409,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,11606.28,10763.67,842.61,0.0726
410,SaigonFlex UM-15,Streetwear,Balanced,L,red,17643.05,16760.89,882.16,0.05
411,SaigonFlex UM-16,Streetwear,Balanced,XL,black,22.93,14.28,8.65,0.3772
412,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.02,17015.22,2517.8,0.1289
413,SaigonFlex UM-18,Streetwear,Balanced,M,blue,14675.85,10280.43,4395.42,0.2995
414,SaigonFlex UM-19,Streetwear,Balanced,L,white,6484.53,4763.53,1721.0,0.2654
415,SaigonFlex UM-20,Streetwear,Balanced,XL,purple,9929.03,9299.53,629.5,0.0634
416,SaigonFlex UM-21,Streetwear,Balanced,S,green,10765.6,9498.49,1267.11,0.1177
417,SaigonFlex UM-22,Streetwear,Balanced,M,silver,11199.11,8260.46,2938.65,0.2624
418,SaigonFlex UM-23,Streetwear,Balanced,L,pink,10896.09,9394.61,1501.48,0.1378
419,SaigonFlex UM-24,Streetwear,Balanced,XL,yellow,18774.59,12475.71,6298.88,0.3355
420,SaigonFlex UM-25,Streetwear,Balanced,S,red,14672.77,13939.14,733.63,0.05
421,SaigonFlex UM-26,Streetwear,Balanced,M,black,21110.52,17857.39,3253.13,0.1541
422,SaigonFlex UM-27,Streetwear,Balanced,L,orange,10127.63,5669.45,4458.18,0.4402
423,SaigonFlex UM-28,Streetwear,Balanced,XL,blue,12518.48,11892.55,625.93,0.05
424,SaigonFlex UM-29,Streetwear,Balanced,S,white,20475.45,12027.28,8448.17,0.4126
425,SaigonFlex UM-30,Streetwear,Balanced,M,purple,12149.68,11542.2,607.48,0.05
426,SaigonFlex UM-31,Streetwear,Balanced,L,green,11422.28,9893.98,1528.3,0.1338
427,SaigonFlex UM-32,Streetwear,Balanced,XL,silver,12186.98,8692.97,3494.01,0.2867
428,SaigonFlex UM-33,Streetwear,Balanced,S,pink,14291.7,13021.17,1270.53,0.0889
429,SaigonFlex UM-34,Streetwear,Balanced,M,yellow,22679.37,16660.27,6019.1,0.2654
430,SaigonFlex UM-35,Streetwear,Balanced,L,red,11001.05,10451.0,550.05,0.05
431,SaigonFlex UM-36,Streetwear,Balanced,XL,black,12437.65,9655.35,2782.3,0.2237
432,SaigonFlex UM-37,Streetwear,Balanced,S,orange,11109.2,10553.74,555.46,0.05
433,SaigonFlex UM-38,Streetwear,Balanced,M,blue,11459.31,6543.27,4916.04,0.429
434,SaigonFlex UM-39,Streetwear,Balanced,L,white,61.56,36.91,24.65,0.4004
435,SaigonFlex UM-40,Streetwear,Balanced,XL,purple,20162.56,19154.43,1008.13,0.05
436,SaigonFlex UM-41,Streetwear,Balanced,S,green,22367.92,16637.26,5730.66,0.2562
437,SaigonFlex UM-42,Streetwear,Balanced,M,silver,9651.8,9169.21,482.59,0.05
438,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.53,6680.73,5037.8,0.4299
439,SaigonFlex UM-44,Streetwear,Balanced,XL,yellow,12969.81,12321.32,648.49,0.05
440,SaigonFlex UM-45,Streetwear,Balanced,S,red,19538.72,12420.77,7117.95,0.3643
441,SaigonFlex UM-46,Streetwear,Balanced,M,black,24.21,14.98,9.23,0.3812
442,SaigonFlex UM-47,Streetwear,Balanced,L,orange,9240.1,8778.09,462.01,0.05
443,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.31,6176.19,4625.12,0.4282
444,SaigonFlex UM-49,Streetwear,Balanced,S,white,13238.56,12576.63,661.93,0.05
445,SaigonFlex UM-50,Streetwear,Balanced,M,purple,10819.79,7440.77,3379.02,0.3123
446,SaigonFlex UM-51,Streetwear,Balanced,L,green,29.11,17.28,11.83,0.4064
447,SaigonFlex UM-52,Streetwear,Balanced,XL,silver,18516.82,14254.24,4262.58,0.2302
448,SaigonFlex UM-53,Streetwear,Balanced,S,pink,45.85,26.35,19.5,0.4253
449,SaigonFlex UM-54,Streetwear,Balanced,M,yellow,12600.87,11279.04,1321.83,0.1049
450,SaigonFlex UM-55,Streetwear,Balanced,L,red,20605.78,17102.8,3502.98,0.17
451,SaigonFlex UM-56,Streetwear,Balanced,XL,black,11090.67,8601.92,2488.75,0.2244
452,SaigonFlex UM-57,Streetwear,Balanced,S,orange,13107.43,7168.46,5938.97,0.4531
453,SaigonFlex UM-58,Streetwear,Balanced,M,blue,20.24,12.79,7.45,0.3681
454,SaigonFlex UM-59,Streetwear,Balanced,L,white,36.27,22.85,13.42,0.37
455,SaigonFlex UM-60,Streetwear,Balanced,XL,purple,11674.47,8494.34,3180.13,0.2724
456,SaigonFlex UM-61,Streetwear,Balanced,S,green,14175.28,10311.1,3864.18,0.2726
457,SaigonFlex UM-62,Streetwear,Balanced,M,silver,11969.92,6455.38,5514.54,0.4607
458,SaigonFlex UM-63,Streetwear,Balanced,L,pink,21423.25,16733.7,4689.55,0.2189
459,SaigonFlex UM-64,Streetwear,Balanced,XL,yellow,12111.79,8626.02,3485.77,0.2878
460,SaigonFlex UM-65,Streetwear,Balanced,S,red,10932.55,9115.56,1816.99,0.1662
461,SaigonFlex UM-66,Streetwear,Balanced,M,black,13863.65,13170.47,693.18,0.05
462,SaigonFlex UM-67,Streetwear,Balanced,L,orange,24321.98,20085.09,4236.89,0.1742
463,SaigonFlex UM-68,Streetwear,Balanced,XL,blue,55.86,34.6,21.26,0.3806
464,SaigonFlex UM-69,Streetwear,Balanced,S,white,7809.46,4229.6,3579.86,0.4584
465,SaigonFlex UM-70,Streetwear,Balanced,M,purple,14179.44,13470.47,708.97,0.05
466,SaigonFlex UM-71,Streetwear,Balanced,L,green,11204.62,8977.14,2227.48,0.1988
467,SaigonFlex UM-72,Streetwear,Balanced,XL,silver,11081.17,6350.62,4730.55,0.4269
468,SaigonFlex UM-73,Streetwear,Balanced,S,pink,17.41,10.05,7.36,0.4227
469,SaigonFlex UM-74,Streetwear,Balanced,M,yellow,35.65,21.71,13.94,0.391
470,SaigonFlex UM-75,Streetwear,Balanced,L,red,12524.87,7330.81,5194.06,0.4147
471,SaigonFlex UM-76,Streetwear,Balanced,XL,black,11232.98,10671.33,561.65,0.05
472,SaigonFlex UM-77,Streetwear,Balanced,S,orange,11541.58,10964.5,577.08,0.05
473,SaigonFlex UM-78,Streetwear,Balanced,M,blue,18458.3,13679.45,4778.85,0.2589
474,SaigonFlex UM-79,Streetwear,Balanced,L,white,36.74,21.54,15.2,0.4137
475,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.23,10040.86,2565.37,0.2035
476,SaigonFlex UM-81,Streetwear,Balanced,S,green,23472.73,14022.61,9450.12,0.4026
477,SaigonFlex UM-82,Streetwear,Balanced,M,silver,16438.63,10491.13,5947.5,0.3618
478,SaigonFlex UM-83,Streetwear,Balanced,L,pink,17103.87,10599.27,6504.6,0.3803
479,SaigonFlex UM-84,Streetwear,Balanced,XL,yellow,11566.75,8072.43,3494.32,0.3021
480,SaigonFlex UM-85,Streetwear,Balanced,S,red,45.27,25.32,19.95,0.4407
481,SaigonFlex UM-86,Streetwear,Balanced,M,black,9576.34,9097.53,478.81,0.05
482,SaigonFlex UM-87,Streetwear,Balanced,L,orange,7907.13,6264.03,1643.1,0.2078
483,SaigonFlex UM-88,Streetwear,Balanced,XL,blue,19535.01,18558.26,976.75,0.05
484,SaigonFlex UM-89,Streetwear,Balanced,S,white,15627.15,11739.12,3888.03,0.2488
485,SaigonFlex UM-90,Streetwear,Balanced,M,purple,10231.44,9719.87,511.57,0.05
486,SaigonFlex UM-91,Streetwear,Balanced,L,green,11767.72,6218.06,5549.66,0.4716
487,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.8,11027.77,1992.03,0.153
488,SaigonFlex UM-93,Streetwear,Balanced,S,pink,12855.29,8786.59,4068.7,0.3165
489,SaigonFlex UM-94,Streetwear,Balanced,M,yellow,10349.29,7115.14,3234.15,0.3125
490,SaigonFlex UM-95,Streetwear,Balanced,L,red,9468.39,5174.48,4293.91,0.4535
491,SaigonFlex UM-96,Streetwear,Balanced,XL,black,11060.08,10507.08,553.0,0.05
492,SaigonFlex UM-97,Streetwear,Balanced,S,orange,11054.69,9357.8,1696.89,0.1535
493,SaigonFlex UM-98,Streetwear,Balanced,M,blue,11636.1,11054.3,581.8,0.05
494,SaigonFlex UM-99,Streetwear,Balanced,L,white,19351.39,13062.19,6289.2,0.325
495,SaigonFlex UM-00,Streetwear,Balanced,XL,purple,8656.97,6242.54,2414.43,0.2789
496,SaigonFlex UM-01,Streetwear,Balanced,S,green,11338.43,10771.51,566.92,0.05
497,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17957.93,17060.03,897.9,0.05
498,SaigonFlex UM-03,Streetwear,Balanced,L,pink,17636.85,15859.06,1777.79,0.1008
499,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,11293.21,6445.04,4848.17,0.4293
500,SaigonFlex UM-05,Streetwear,Balanced,S,red,10989.31,8723.31,2266.0,0.2062
501,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57,7279.58,5931.99,0.449
502,SaigonFlex UM-07,Streetwear,Balanced,L,orange,13275.3,10121.09,3154.21,0.2376
503,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,21108.8,18867.05,2241.75,0.1062
504,SaigonFlex UM-09,Streetwear,Balanced,S,white,22059.31,14451.05,7608.26,0.3449
505,SaigonFlex UM-10,Streetwear,Balanced,M,purple,23693.58,17609.07,6084.51,0.2568
506,SaigonFlex UM-11,Streetwear,Balanced,L,green,15456.91,14463.03,993.88,0.0643
507,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,24574.29,23345.58,1228.71,0.05
508,SaigonFlex UM-13,Streetwear,Balanced,S,pink,11576.45,7095.21,4481.24,0.3871
509,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,20.19,12.96,7.23,0.3581
510,SaigonFlex UM-15,Streetwear,Balanced,L,red,11057.59,10398.56,659.03,0.0596
511,SaigonFlex UM-16,Streetwear,Balanced,XL,black,20805.12,13741.78,7063.34,0.3395
74,DragonWear UM-01,Streetwear,Balanced,L,white,13273.38,8752.46,4520.92,0.3406
75,DragonWear UM-02,Streetwear,Balanced,XL,purple,19.53,11.01,8.52,0.4363
76,DragonWear UM-03,Streetwear,Balanced,S,green,10388.7,9422.55,966.15,0.093
77,DragonWear UM-04,Streetwear,Balanced,M,silver,40.8,26.32,14.48,0.3549
78,DragonWear UM-05,Streetwear,Balanced,L,pink,37.29,22.17,15.12,0.4055
79,DragonWear UM-06,Streetwear,Balanced,XL,yellow,36.61,20.81,15.8,0.4316
80,DragonWear UM-07,Streetwear,Balanced,S,red,38.04,22.98,15.06,0.3959
81,DragonWear UM-08,Streetwear,Balanced,M,black,25.23,16.08,9.15,0.3627
